id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34202512,Flamingo apartment- Downtown Qc city,19909639,Louis,,Saint-Roch,46.81348,-71.22672,Entire home/apt,109,1,106,2019-11-30,4.01,21,354
34251729,Bel appartement privatif dans maison à Quebec,258602014,Marie-Eve,,Maizerets,46.83754,-71.21639,Entire home/apt,75,31,59,2019-11-29,2.25,1,0
34273471,Québec une ville qui bouge!,156758317,Eric Et Nathalie,,Saint-Jean-Baptiste,46.8034,-71.22226,Entire home/apt,45,90,0,,,6,267
34278639,Le milieu de vie idéal,156758317,Eric Et Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80176,-71.2208,Entire home/apt,45,90,0,,,6,186
34284818,Private room in historic Old-Quebec! Licence139031,258842231,Vy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81083,-71.20953,Private room,80,1,83,2019-10-14,3.19,2,2
34315642,Live & Feel Julie's unique place in Old Quebec/AC,259063226,Julie,,Saint-Jean-Baptiste,46.81237,-71.21687,Entire home/apt,88,1,39,2020-03-22,1.62,1,340
34317335,Superbe studio à 2 pas de tout!,259079534,Jean-Philippe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81062,-71.21091,Entire home/apt,115,1,7,2020-02-17,0.27,1,0
34330479,Private room well located next to Laval University,10023073,Kevin,,Cité Universitaire,46.77792,-71.28819,Private room,20,30,7,2019-08-29,0.33,3,359
34363232,Charment loft au cœur de Quebec,259429286,José,,Saint-Roch,46.81488,-71.2192,Entire home/apt,500,1,0,,,1,186
34370181,"Ecofriendly / Private bedroom, with parking",31867816,Jessy,,Saint-Sauveur,46.80817,-71.23064,Private room,60,1,34,2020-01-01,1.29,1,0
34384085,Awesome apartement in Downtown Quebec ♥,259578063,Josée,,Saint-Roch,46.81633,-71.22027,Entire home/apt,400,1,1,2020-01-01,0.05,1,186
34384588,♡ Lovely Loft ♡ Perfect for couple and traveler ♡,259581571,Josée,,Saint-Roch,46.81688,-71.21957,Entire home/apt,400,1,9,2019-11-30,0.45,1,187
34385152,❣ Beautiful Loft ♡ For couple ❣ near of everything,259585336,José,,Saint-Roch,46.8148,-71.22076,Entire home/apt,400,1,0,,,1,186
34386443,❤ Beautiful loft❤ Near everything,259593358,José,,Saint-Roch,46.81615,-71.21951,Entire home/apt,400,1,0,,,1,186
34391827,♡ღ Small 1BR ღ♡ Perfect for couple! Well locatedღ♡,259629794,Abraham,,Saint-Jean-Baptiste,46.81168,-71.22076,Entire home/apt,400,1,0,,,1,0
34403115,Le Loft du Lama - Downtown Qc city,19909639,Louis,,Saint-Roch,46.81425,-71.22578,Entire home/apt,132,1,189,2020-09-15,7.22,21,320
34440288,💙St-Jo #2 : TRENDY 2BR with AC 🛎Space CHECKiN,23548729,Jennifer,,Saint-Roch,46.81312,-71.22809,Entire home/apt,230,2,40,2020-08-21,1.74,2,79
34475749,Beau et chaleureux appartement,199279187,Jihene,,Quartier 4-6,46.84791,-71.25648,Entire home/apt,75,1,3,2019-08-08,0.12,1,0
34498262,"Old Québec, BBQ rooftop, parking included",260263163,Francis,,Saint-Jean-Baptiste,46.8064,-71.22579,Entire home/apt,160,2,59,2020-02-25,2.28,1,177
34538296,Parfait appartement au coeur de Limoilou,68566877,Nicholas,,Vieux-Limoilou,46.8248,-71.22888,Entire home/apt,73,1,101,2020-08-27,3.88,3,290
34545977,Superbe Grand 3 1/2 Tranquile (Vieux Québec),241075111,Eric,,Saint-Jean-Baptiste,46.81219,-71.21979,Entire home/apt,94,1,58,2019-12-10,2.37,11,18
34590622,Logement entier à Québec - Stationnement inclus,35977231,Pierre,,Saint-Sauveur,46.81385,-71.24023,Entire home/apt,54,31,16,2019-10-13,0.73,2,281
34706792,Joli appartement en plein cœur du Vieux-Québec,64101343,Ronan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80978,-71.20628,Entire home/apt,152,2,65,2020-12-28,2.62,1,33
34733879,Charmant! La campagne en ville,149885509,Jean-Guy,,Notre-Dame-des-Laurentides,46.89268,-71.30409,Entire home/apt,60,30,0,,,1,0
34749331,The Saint-Sacrement Spacious 3 Bedroom Condominium,135273514,Olivier,,Saint-Sacrement,46.79235,-71.26039,Entire home/apt,200,2,12,2019-07-07,0.46,1,0
34752896,"Old-Quebec, cozy apartment, luminous",262087550,Hélène,,Saint-Jean-Baptiste,46.80775,-71.22351,Entire home/apt,117,2,63,2020-09-21,2.50,1,172
34784561,Luxury Penthouse Condo in the Heart of Quebec City,890834,Mary,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81453,-71.2092,Entire home/apt,283,90,3,2019-08-03,0.12,1,264
34785163,Superb studio steps away from  Old Quebec City,262280235,Nathalie,,Saint-Sauveur,46.80707,-71.23064,Entire home/apt,122,2,26,2019-08-22,1.01,1,348
34788436,Souvenir Québec.,191945449,Ying,,Montcalm,46.80375,-71.23194,Entire home/apt,61,1,43,2019-12-01,1.71,2,21
34840167,Large private room in Old-Quebec! Licence:139031,258842231,Vy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81069,-71.21093,Private room,134,1,61,2019-10-20,2.36,2,3
34895384,Chambre cosy au coeur de Saint Roch,55087675,Nicolas,,Saint-Roch,46.81819,-71.22188,Private room,60,1,40,2019-06-16,1.57,2,33
34967172,Modern Style Apartment in Québec City,263451999,Camilo,,Loretteville,46.84882,-71.36823,Entire home/apt,118,1,26,2021-06-06,1.26,1,226
34971885,Petite maison au coeur de l’action + Stationnement,263487218,Lauren,,Saint-Roch,46.81311,-71.222,Entire home/apt,171,1,166,2020-03-15,6.55,1,227
35001328,Amazing upscale condo !!! Ste-Foy,263694434,Brahim,,Saint-Louis,46.77202,-71.29508,Entire home/apt,75,7,28,2019-08-25,1.11,1,130
35003441,Le MAGNIFIQUE au cœur du Vieux-Québec,112420148,Jean-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81522,-71.2107,Entire home/apt,200,2,53,2020-02-17,2.26,2,0
35007480,The Peach Blossom  - Penthouse with indoor parking,86509992,Marie-Lee,,Saint-Sauveur,46.81083,-71.23075,Entire home/apt,169,1,89,2020-10-05,3.78,2,0
35009297,Studio avec piscine -Canard 1-,218488684,Jean,,Quartier 4-5,46.85589,-71.2634,Entire home/apt,80,2,55,2019-07-09,2.21,2,318
35037068,TRÈS grand appartement près de tout à pied!,127861488,Anna Et Karyna,,Saint-Sauveur,46.80856,-71.24018,Entire home/apt,79,2,1,2019-09-02,0.04,1,0
35084774,L’antiquaire! Boutique House Old Port/Parking,264143745,Thomas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81551,-71.20562,Entire home/apt,234,2,47,2020-02-19,1.97,1,53
35128902,Appartement chaleureux,264600636,Vincent,,Saint-Roch,46.81063,-71.22933,Entire home/apt,65,3,38,2020-01-20,1.52,1,186
35163443,Grand appartement air ouverte avec 3 chambres.,81606373,Martin,,Vieux-Moulin,46.85234,-71.20404,Entire home/apt,111,3,28,2021-07-04,1.14,1,0
35165596,"3 1/2 logement entier, près Centre Vidéotron",147838356,Jonathan,,Lairet,46.82919,-71.24312,Entire home/apt,54,3,57,2019-08-16,2.27,4,224
35188769,"Smile Room for 3, V",261675228,Sim,,Vanier,46.819,-71.26412,Private room,60,1,1,2019-06-30,0.04,4,5
35189218,"Smile Room for 3, T",261675228,Sim,,Vanier,46.8182,-71.26513,Private room,60,1,1,2019-08-04,0.04,4,5
35189516,"Smile Room for 4, N",261675228,Sim,,Vanier,46.81726,-71.26588,Private room,60,1,1,2019-07-11,0.04,4,5
35189753,"Smile Room for 6, N",261675228,Sim,,Vanier,46.81895,-71.26588,Private room,65,1,3,2019-08-30,0.13,4,5
35197813,Splendide appartement au coeur du vieux Québec,116457852,Simon,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81244,-71.21203,Entire home/apt,90,2,36,2020-01-20,1.47,2,155
35198965,Vieux Québec-2 chambres (3-5 pers)-Petit déjeuner,17286960,Caroline,,Saint-Jean-Baptiste,46.81154,-71.21883,Private room,239,3,0,,,3,354
35232905,Très beau studio en plein cœur du vieux Québec,123075836,Walter,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81178,-71.21262,Entire home/apt,100,3,39,2020-02-22,1.65,4,24
35253797,The backpaker rest,9741702,Karmen,,Duberger-Les Saules,46.81365,-71.31916,Private room,26,32,25,2019-10-10,1.03,4,33
35336617,Spacious Apartment near Downtown CITQ : 301094,223311665,Jonathan,,Sillery,46.78749,-71.25527,Entire home/apt,99,1,145,2020-05-06,5.81,1,221
35354161,L'appartement Européen / free parking,19909639,Louis,,Saint-Sacrement,46.7914,-71.25438,Entire home/apt,36,90,1,2020-03-22,0.06,21,201
35375947,"Lumineux appartement ancestral, Quartier St-Roch",23542041,Pierre,,Saint-Jean-Baptiste,46.81231,-71.21953,Entire home/apt,135,2,24,2019-07-07,0.99,2,62
35381351,"Scandinavia, 3 1/2, Netflix et air clim",128621152,Hubert,,Saint-Sauveur,46.8058,-71.24595,Entire home/apt,85,1,43,2020-03-31,1.76,2,54
35418228,Maison de ville haut de gamme,89159961,Eric,,Sillery,46.76365,-71.2651,Entire home/apt,240,3,5,2019-08-12,0.22,1,0
35426451,Chambre à louer dans Vieux Limoilou,16500372,Georgia,,Vieux-Limoilou,46.82394,-71.22543,Private room,30,31,2,2020-01-29,0.10,1,365
35426708,Modern 2&1/2 apartment in Quebec City,266617627,Minti,,Sillery,46.78076,-71.25001,Entire home/apt,109,30,8,2019-09-02,0.33,1,0
35427400,4 1/2 à 5 min des Plaines d’Abraham/Vieux-Québec,41763675,Andréanne,,Montcalm,46.79925,-71.23089,Entire home/apt,93,2,12,2019-09-02,0.49,1,0
35490866,Bel appartement Tout près du petit Champlain,23524619,Karine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80349,-71.20862,Entire home/apt,120,3,17,2019-10-11,0.68,1,291
35491654,Chambre confortable/cozy room,855452,Yvon,,Notre-Dame-des-Laurentides,46.89734,-71.31774,Private room,105,2,18,2020-03-14,0.74,1,128
35508266,"Superbe grand 4 1/2,  juste pour vous !!",267134001,Anne,,Saint-Roch,46.81412,-71.23049,Entire home/apt,148,31,64,2019-12-30,2.59,1,0
35513756,Close to everything !!!,112769272,Michel,,Vanier,46.81149,-71.26238,Private room,39,2,37,2020-01-26,1.49,4,347
35518817,5★ | Urban Getaway |  A/C | Minimalist | Terrace ★,44701521,Paul,,Saint-Sauveur,46.81128,-71.23838,Entire home/apt,241,31,13,2019-08-05,0.54,4,0
35580850,"Superbe maison au coeur de Québec, cour privé.",33944312,Cynthia,,Vanier,46.81525,-71.25288,Entire home/apt,180,1,87,2021-03-07,3.51,1,330
35600595,Maison familiale haute-ville Québec,267831090,Marie-Helene,,Sillery,46.78819,-71.24988,Entire home/apt,220,6,4,2020-01-03,0.17,1,0
35633913,Magnifique condo en plein coeur du vieux-québec,268075703,Jeannot,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8141,-71.21199,Entire home/apt,221,1,55,2020-01-20,2.21,1,131
35642807,"Central, Authentic and Unique",16308082,Jean-Francois,,Saint-Roch,46.81294,-71.22048,Entire home/apt,129,2,107,2020-11-27,4.61,2,102
35712780,Royal Dalhousie - Le Cartier,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81344,-71.20281,Entire home/apt,239,1,1,2019-08-18,0.04,7,321
35712781,Royal Dalhousie - Le Champlain,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81475,-71.20237,Entire home/apt,714,1,2,2019-11-28,0.09,7,310
35712783,Royal Dalhousie - Le Frontenac,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81375,-71.20068,Entire home/apt,570,1,0,,,7,314
35712784,Royal Dalhousie - La Corriveau,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81383,-71.20241,Entire home/apt,714,1,0,,,7,303
35712787,Royal Dalhousie - Le St-Laurent,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81535,-71.20239,Entire home/apt,714,1,1,2019-09-23,0.05,7,300
35712789,Royal Dalhousie - Le Chinic,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81479,-71.20232,Entire home/apt,310,1,0,,,7,283
35712790,Royal Dalhousie - Bluenose/Griffon Connecting Room,264850683,Ed,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81376,-71.20105,Entire home/apt,959,1,0,,,7,336
35741454,Contemporary apartment in Vieux-Quebec (301992),268855206,Brigitte,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8128,-71.21008,Entire home/apt,150,3,16,2020-08-02,0.95,3,120
35760211,SPACIOUS BRIGHT APARTMENT IN DOWN-TOWN QC (C01),269004540,77 St-Vallier,,Saint-Sauveur,46.8112,-71.2306,Entire home/apt,144,1,40,2019-12-31,1.62,17,231
35760230,BEAUTIFUL BRIGHT STUDIO - NEAR OLD QUEBEC (C10),269004540,77 St-Vallier,,Saint-Sauveur,46.8112,-71.2306,Entire home/apt,128,1,67,2020-01-02,2.73,17,254
35760248,SPACIOUS & BRIGHT APARTMENT - CITÉ-LIMOILOU (C05),269004540,77 St-Vallier,,Saint-Sauveur,46.8112,-71.2306,Entire home/apt,135,1,51,2020-12-21,2.17,17,256
35760263,MODERN & BRIGHT APARTMENT - CLOSE TO OLD QC (B01),269004540,77 St-Vallier,,Saint-Sauveur,46.81141,-71.23141,Entire home/apt,146,1,57,2020-01-02,2.32,17,359
35760279,NICE APARTMENT IN CITÉ-LIMOILOU / 2 BEDROOMS (A02),269004540,77 St-Vallier,,Saint-Sauveur,46.8112,-71.2306,Entire home/apt,165,1,45,2019-12-28,1.81,17,346
35763932,❀ The Shack | 2 CH-6 PERS Parking+Terrace+BBQ+Gym,27326825,François,,Saint-Roch,46.81216,-71.23028,Entire home/apt,120,2,107,2020-03-14,4.53,21,134
35832830,Gîte St-Narcisse idéal pour 6 personnes,130785748,Myrline,,Vieux-Moulin,46.85163,-71.23131,Entire home/apt,218,32,13,2019-12-29,0.55,12,0
35840830,BEAUTIFUL DESIGN APARTMENT - CITÉ-LIMOILOU (A05),269004540,77 St-Vallier,,Saint-Sauveur,46.8112,-71.2306,Entire home/apt,112,1,37,2019-12-26,1.51,17,253
35842142,Sous-sol amical,130785748,Myrline,,Vieux-Moulin,46.85143,-71.23165,Private room,38,32,15,2019-11-07,0.61,12,0
35875314,Warm 2 bedrooms in a warm house,95148465,Bricette,,Loretteville,46.85935,-71.34469,Private room,51,2,14,2019-07-28,0.56,2,0
35875928,Amical Bachelor,130785748,Myrline,,Vieux-Moulin,46.851,-71.23225,Private room,39,32,13,2020-02-17,0.53,12,0
35912761,"Spacieux 4 1/2 au centre de la ville, aire ouverte",34543873,Marguerite,,Neufchâtel-Est/Lebourgneuf,46.85485,-71.28767,Entire home/apt,105,2,5,2019-10-14,0.21,2,216
35916635,Vive Québec!,255457223,Marilyn,,Quartier 4-6,46.84355,-71.2558,Private room,29,1,41,2019-08-11,1.66,1,0
35939045,La petite Maison Blanche / The little White House,68566877,Nicholas,,Quartier 4-6,46.84761,-71.24619,Entire home/apt,107,30,31,2019-10-13,1.42,3,248
35972796,Appt entre classique et contemporain / Basse-Ville,270578774,Pierre Alexandre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81591,-71.21599,Entire home/apt,101,2,18,2020-01-02,0.77,1,45
35976102,Ancestral housing in the city center with A/C,193766296,Simon,,Saint-Roch,46.81455,-71.2221,Entire home/apt,109,1,73,2020-02-28,2.96,9,27
35976563,Close to everything !!!,112769272,Michel,,Vanier,46.81279,-71.26133,Private room,53,2,28,2019-09-22,1.14,4,152
35993964,Urban loft Quebec city,239812850,Marie,,Vieux-Limoilou,46.82296,-71.24104,Entire home/apt,27,32,34,2020-01-03,1.40,2,32
35996391,Super Condo au cœur des ramparts du Vieux-Quebec,270800587,Yannick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81491,-71.20813,Entire home/apt,211,1,64,2020-03-10,2.64,1,22
36015143,Charming two-floor apartement in Old Quebec,269732032,Caroline,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81495,-71.208,Entire home/apt,200,2,20,2020-01-08,1.11,1,46
36028225,Oasis airbnb Quebec city,271047805,Annie,,Sillery,46.76956,-71.27575,Entire home/apt,88,2,12,2021-04-10,1.08,1,149
36028517,Le logement de la maison au toit rouge,204190789,Jules,,Quartier 4-2,46.87618,-71.28508,Entire home/apt,75,3,5,2021-03-15,0.79,1,35
36078088,SUPERBE CONDO ÉLÉGANT À 10 MINUTES DU CENTRE-VILLE,181671343,Cathy,,Neufchâtel-Est/Lebourgneuf,46.84201,-71.31016,Entire home/apt,74,3,21,2019-09-22,0.88,2,0
36096342,Gr. chambre dans apt sympa au coeur de l'action.,182665076,Christian,,Cité Universitaire,46.77404,-71.30345,Private room,39,3,28,2019-10-02,1.19,1,82
36106452,"Beau, grand et charmant 5-1/2, à proximité de tout",43289593,Laurie,,Neufchâtel-Est/Lebourgneuf,46.85804,-71.32718,Entire home/apt,125,2,59,2019-10-06,2.40,1,259
36142335,Les Immeubles Charlevoix - 760316,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81321,-71.21546,Entire home/apt,290,2,2,2019-08-20,0.09,61,124
36146668,Chambre avec accès à l’appartement Québec,238301969,Jade,,Lairet,46.83647,-71.25666,Private room,25,2,3,2019-07-30,0.13,1,0
36148064,"Très calme, chaleureux et à proximité de tout!",58015938,Maxine,,Saint-Jean-Baptiste,46.80458,-71.22496,Private room,49,2,23,2019-10-27,0.95,1,0
36153139,Beautiful and intimate 3 1/2,271931557,Bruno,,Saint-Jean-Baptiste,46.80693,-71.22651,Entire home/apt,55,1,67,2019-08-15,2.80,1,159
36199393,Suite familiale privée avec stationnement gratuit,272243290,Gerry,,Neufchâtel-Est/Lebourgneuf,46.83819,-71.32149,Entire home/apt,100,2,24,2019-09-02,1.01,2,0
36206176,Chambre située au cœur de Ste-Foy,143497951,Annie,,Cité Universitaire,46.78615,-71.26633,Private room,22,1,18,2019-07-10,0.74,2,0
36210593,Cozy and spacious downtown Quebec - ResidencesBNB,40736086,Jonathan,,Vieux-Limoilou,46.82334,-71.22745,Entire home/apt,100,28,10,2019-07-28,0.43,5,365
36229258,WELCOME HOME,146312425,Kim,,Duberger-Les Saules,46.81038,-71.30209,Private room,22,31,34,2020-02-16,1.40,1,0
36276356,Best spot in Québec,272833100,Amélie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80983,-71.20358,Entire home/apt,129,1,34,2020-03-12,1.62,1,297
36303077,Superbe appartement privé près du Vieux-Québec,262753300,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8032,-71.21043,Entire home/apt,110,3,18,2020-02-24,0.75,1,0
36309694,La Queen de St-Narcisse,130785748,Myrline,,Vieux-Moulin,46.85019,-71.23209,Private room,44,32,2,2019-07-28,0.09,12,0
36313925,La Queen II de St-Narcisse,130785748,Myrline,,Vieux-Moulin,46.84975,-71.23141,Private room,48,32,11,2019-09-02,0.45,12,0
36315197,Double et paisible St-Narcisse,130785748,Myrline,,Maizerets,46.84949,-71.2323,Private room,43,32,8,2019-07-27,0.34,12,0
36340536,Urban appartement limoilou city,239812850,Marie,,Vieux-Limoilou,46.82388,-71.24262,Entire home/apt,75,32,29,2019-10-20,1.23,2,99
36348682,Studio Ananas,201352950,Eric,,Saint-Sacrement,46.79286,-71.25998,Entire home/apt,71,2,18,2020-01-01,0.76,1,39
36349017,belle chambre privée avec balcon et le nécessaire,273320207,Maria,,Saint-Louis,46.75992,-71.31672,Private room,30,1,37,2020-01-12,1.51,1,3
36391971,31 nuits et plus seuelement,187899970,Benoit F.,,Saint-Roch,46.81302,-71.22076,Entire home/apt,346,31,27,2020-01-22,1.11,1,83
36436263,Fully equipped studio close to everything,273945828,David,,Saint-Sauveur,46.80579,-71.23519,Entire home/apt,100,1,60,2020-02-18,2.47,1,173
36445622,Belle maison au cœur de la ville,178929372,Anis,,Lairet,46.83499,-71.25467,Entire home/apt,60,1,88,2019-11-16,3.65,1,1
36450707,Big and comfortable 4 1/2,273910993,Hugo,,Saint-Sauveur,46.80594,-71.23615,Entire home/apt,117,1,151,2020-02-13,6.22,1,145
36454477,Beautiful&comfortab/1-4 personne/nostairs/centre,191096612,Keira,,Saint-Roch,46.81581,-71.22957,Entire home/apt,108,2,17,2020-01-01,0.92,3,0
36479379,VUE ET APPARTEMENT INCROYABLE!!!!,274282008,Amélie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81105,-71.20513,Entire home/apt,75,1,30,2020-02-22,1.24,1,306
36519730,"Appartement de luxe , exellente emplacement !",180822803,Skander,,Cité Universitaire,46.77295,-71.30334,Entire home/apt,40,31,15,2020-01-01,0.62,1,220
36555087,"Location! Close to bridges, aquarium and shopping",175338588,Helene,,Saint-Louis,46.7554,-71.29774,Entire home/apt,121,28,10,2019-12-30,0.54,1,338
36555615,Logement ancestral & Climatisé au centre ville,193766296,Simon,,Saint-Roch,46.81517,-71.22138,Entire home/apt,99,1,86,2020-08-06,3.54,9,46
36559633,New apartment in downtown Quebec city (PARKING) #1,128675645,Coralie Et Mélina,,Saint-Roch,46.81347,-71.22871,Entire home/apt,195,1,79,2020-02-24,3.33,8,339
36560238,New apartment in downtown Quebec city (PARKING) #2,128675645,Coralie Et Mélina,,Saint-Roch,46.8132,-71.22881,Entire home/apt,105,1,58,2020-03-01,2.50,8,343
36560475,New apartment in downtown Quebec city (PARKING) #3,128675645,Coralie Et Mélina,,Saint-Roch,46.81229,-71.22826,Entire home/apt,115,1,89,2020-01-01,3.99,8,329
36560762,New apartment in downtown Quebec city (PARKING) #4,128675645,Coralie Et Mélina,,Saint-Roch,46.81331,-71.22977,Entire home/apt,115,1,86,2020-02-10,3.62,8,328
36560843,New apartment in downtown Quebec city (PARKING) #5,128675645,Coralie Et Mélina,,Saint-Roch,46.81285,-71.23013,Entire home/apt,105,1,61,2020-03-06,2.55,8,342
36565472,"Chambre studio 20 min. vieux Québec , 15 min chute",263895773,Yanick,,Quartier 5-1,46.90068,-71.21959,Private room,80,1,63,2021-06-26,2.60,1,169
36570784,Studio avec piscine - Canard 2 -,218488684,Jean,,Quartier 4-5,46.85669,-71.2648,Entire home/apt,45,2,29,2020-02-16,1.21,2,188
36584592,303. Loft Signature in Québec City 295444,28100447,Maude,,Saint-Roch,46.8138,-71.22549,Entire home/apt,50,2,46,2019-12-22,2.01,3,0
36585189,"Chambre dans une maison privé,avec balcon.",261327896,Robert,,Quartier 4-3,46.88057,-71.23077,Private room,29,1,16,2019-10-24,0.69,1,0
36622335,Cozy and charming room in Limoilou #2,142634903,Sara,,Maizerets,46.8431,-71.2277,Private room,45,2,11,2019-07-19,0.45,3,0
36635822,LOFT CHEZ FREMMA,187362453,Louise,,Loretteville,46.85053,-71.36793,Private room,100,30,1,2019-07-17,0.04,1,365
36643581,CHAMBRE PRIVÉE DANS UN SUPERBE CONDO URBAIN,181671343,Cathy,,Neufchâtel-Est/Lebourgneuf,46.84102,-71.31119,Private room,39,1,24,2019-09-27,1.02,2,0
36659063,"LOFTS ST JEAN, Old Québec Penthouse LOCATION A1",185937915,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81414,-71.21247,Entire home/apt,362,1,63,2020-03-08,2.69,2,268
36659543,"LOFTS ST JEAN, Old Quebec 2beds, 2bath LOCATION A1",185937915,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81271,-71.2119,Entire home/apt,333,1,40,2020-03-18,1.83,2,262
36669993,Coquet housing in downtown Quebec City,275617901,Alex,,Saint-Jean-Baptiste,46.81238,-71.21877,Entire home/apt,77,1,91,2020-03-11,3.82,1,147
36676136,Paradis de vacances (Logement entier),262862180,Michelle,,Saint-Émile,46.88321,-71.33437,Entire home/apt,50,1,79,2019-11-03,3.29,1,319
36692612,Cozy and charming room in Limoilou #1,142634903,Sara,,Maizerets,46.84293,-71.22768,Private room,45,2,3,2020-02-16,0.13,3,0
36696564,Cozy & charming apartment in Limoilou/Entire place,142634903,Sara,,Maizerets,46.8411,-71.22825,Entire home/apt,89,2,8,2019-08-20,0.33,3,0
36752052,St-Rock and love,276119615,Hugo,,Saint-Roch,46.81401,-71.22558,Private room,70,5,63,2020-01-27,2.69,1,233
36761684,Le goût de Limoulou,276319237,Linda,,Vieux-Limoilou,46.82577,-71.22837,Private room,57,1,26,2019-08-04,1.13,1,0
36771471,Parfait pour une famille - Maison 3 chambres,276404175,Melissa,,Neufchâtel-Est/Lebourgneuf,46.83629,-71.33426,Entire home/apt,250,5,0,,,1,0
36775025,Bright Studio on Saint Jean street,276437031,Justin,,Saint-Jean-Baptiste,46.80994,-71.22075,Entire home/apt,76,1,105,2021-05-24,4.53,1,331
36789713,Belle chambre privée dans un grand condo à Québec,148494903,Wafa,,L'Aéroport,46.77937,-71.37288,Private room,45,1,14,2019-09-17,0.59,1,0
36853555,Chambre modeste et chaleureuse,48936700,Yannick,,Maizerets,46.8403,-71.22324,Private room,30,1,1,2020-01-05,0.05,1,0
